p1,p2,g1_ratio,policy,avg_cost
0.3,0.7,32,coupcoll-nodupe,112.03333333333333
0.3,0.7,32,ratiocoll-nodupe,111.1
0.3,0.7,32,epsilon-exact-nodupe,109.66666666666667
0.3,0.7,33,random,112.36666666666666
0.3,0.7,33,coupcoll-nodupe,112.53333333333333
0.3,0.7,33,ratiocoll-nodupe,114.63333333333334
0.3,0.7,33,epsilon-exact-nodupe,112.23333333333333
0.3,0.7,34,random,114.83333333333333
0.3,0.7,34,coupcoll-nodupe,115.1
0.3,0.7,34,ratiocoll-nodupe,117.16666666666667
0.3,0.7,34,epsilon-exact-nodupe,120.43333333333334
0.3,0.7,35,random,119.8
0.3,0.7,35,coupcoll-nodupe,116.26666666666667
0.3,0.7,35,ratiocoll-nodupe,117.96666666666667
0.3,0.7,35,epsilon-exact-nodupe,120.0
0.3,0.7,36,random,123.46666666666667
0.3,0.7,36,coupcoll-nodupe,114.13333333333334
0.3,0.7,36,ratiocoll-nodupe,116.86666666666666
0.3,0.7,36,epsilon-exact-nodupe,122.13333333333334
0.3,0.7,37,random,120.2
0.3,0.7,37,coupcoll-nodupe,127.63333333333334
0.3,0.7,37,ratiocoll-nodupe,125.33333333333333
0.3,0.7,37,epsilon-exact-nodupe,122.03333333333333
0.3,0.7,38,random,126.33333333333333
0.3,0.7,38,coupcoll-nodupe,120.63333333333334
0.3,0.7,38,ratiocoll-nodupe,124.8
0.3,0.7,38,epsilon-exact-nodupe,126.7
0.3,0.7,39,random,132.0
0.3,0.7,39,coupcoll-nodupe,129.06666666666666
0.3,0.7,39,ratiocoll-nodupe,132.9
0.3,0.7,39,epsilon-exact-nodupe,128.1
0.3,0.7,40,random,135.1
0.3,0.7,40,coupcoll-nodupe,137.3
0.3,0.7,40,ratiocoll-nodupe,132.33333333333334
0.3,0.7,40,epsilon-exact-nodupe,133.63333333333333
0.3,0.7,41,random,141.8
0.3,0.7,41,coupcoll-nodupe,140.86666666666667
0.3,0.7,41,ratiocoll-nodupe,140.93333333333334
0.3,0.7,41,epsilon-exact-nodupe,132.36666666666667
0.3,0.7,42,random,137.93333333333334
0.3,0.7,42,coupcoll-nodupe,133.86666666666667
0.3,0.7,42,ratiocoll-nodupe,142.2
0.3,0.7,42,epsilon-exact-nodupe,147.63333333333333
0.3,0.7,43,random,144.96666666666667
0.3,0.7,43,coupcoll-nodupe,147.4
0.3,0.7,43,ratiocoll-nodupe,144.16666666666666
0.3,0.7,43,epsilon-exact-nodupe,143.56666666666666
0.3,0.7,44,random,149.3
0.3,0.7,44,coupcoll-nodupe,143.03333333333333
0.3,0.7,44,ratiocoll-nodupe,149.93333333333334
0.3,0.7,44,epsilon-exact-nodupe,144.83333333333334
0.3,0.7,45,random,148.83333333333334
0.3,0.7,45,coupcoll-nodupe,155.6
0.3,0.7,45,ratiocoll-nodupe,154.73333333333332
0.3,0.7,45,epsilon-exact-nodupe,149.66666666666666
0.3,0.7,46,random,155.5
0.3,0.7,46,coupcoll-nodupe,153.33333333333334
0.3,0.7,46,ratiocoll-nodupe,153.5
0.3,0.7,46,epsilon-exact-nodupe,152.43333333333334
0.3,0.7,47,random,156.03333333333333
0.3,0.7,47,coupcoll-nodupe,160.46666666666667
0.3,0.7,47,ratiocoll-nodupe,159.43333333333334
0.3,0.7,47,epsilon-exact-nodupe,150.63333333333333
0.3,0.7,48,random,164.0
0.3,0.7,48,coupcoll-nodupe,160.76666666666668
0.3,0.7,48,ratiocoll-nodupe,160.3
0.3,0.7,48,epsilon-exact-nodupe,162.36666666666667
0.3,0.7,49,random,164.2
0.3,0.7,49,coupcoll-nodupe,163.53333333333333
0.3,0.7,49,ratiocoll-nodupe,168.46666666666667
0.3,0.7,49,epsilon-exact-nodupe,162.63333333333333
0.3,0.7,50,random,165.4
0.3,0.7,50,coupcoll-nodupe,164.93333333333334
0.3,0.7,50,ratiocoll-nodupe,163.13333333333333
0.3,0.7,50,epsilon-exact-nodupe,165.83333333333334
0.3,0.7,51,random,169.9
0.3,0.7,51,coupcoll-nodupe,169.83333333333334
0.3,0.7,51,ratiocoll-nodupe,166.43333333333334
0.3,0.7,51,epsilon-exact-nodupe,169.76666666666668
0.3,0.7,52,random,178.33333333333334
0.3,0.7,52,coupcoll-nodupe,175.83333333333334
0.3,0.7,52,ratiocoll-nodupe,176.86666666666667
0.3,0.7,52,epsilon-exact-nodupe,177.26666666666668
0.3,0.7,53,random,177.56666666666666
0.3,0.7,53,coupcoll-nodupe,172.83333333333334
0.3,0.7,53,ratiocoll-nodupe,179.6
0.3,0.7,53,epsilon-exact-nodupe,175.66666666666666
0.3,0.7,54,random,177.53333333333333
0.3,0.7,54,coupcoll-nodupe,180.8
0.3,0.7,54,ratiocoll-nodupe,179.0
0.3,0.7,54,epsilon-exact-nodupe,181.66666666666666
0.3,0.7,55,random,185.0
0.3,0.7,55,coupcoll-nodupe,187.96666666666667
0.3,0.7,55,ratiocoll-nodupe,183.56666666666666
0.3,0.7,55,epsilon-exact-nodupe,189.06666666666666
0.3,0.7,56,random,182.96666666666667
0.3,0.7,56,coupcoll-nodupe,191.7
0.3,0.7,56,ratiocoll-nodupe,185.8
0.3,0.7,56,epsilon-exact-nodupe,184.93333333333334
0.3,0.7,57,random,183.9
0.3,0.7,57,coupcoll-nodupe,184.4
0.3,0.7,57,ratiocoll-nodupe,193.7
0.3,0.7,57,epsilon-exact-nodupe,187.0
0.3,0.7,58,random,190.83333333333334
0.3,0.7,58,coupcoll-nodupe,195.0
0.3,0.7,58,ratiocoll-nodupe,193.86666666666667
0.3,0.7,58,epsilon-exact-nodupe,185.9
0.3,0.7,59,random,197.93333333333334
0.3,0.7,59,coupcoll-nodupe,195.6
0.3,0.7,59,ratiocoll-nodupe,193.53333333333333
0.3,0.7,59,epsilon-exact-nodupe,197.6
0.3,0.7,60,random,199.26666666666668
0.3,0.7,60,coupcoll-nodupe,194.83333333333334
0.3,0.7,60,ratiocoll-nodupe,197.36666666666667
0.3,0.7,60,epsilon-exact-nodupe,207.16666666666666
0.3,0.7,61,random,199.06666666666666
0.3,0.7,61,coupcoll-nodupe,202.1
0.3,0.7,61,ratiocoll-nodupe,201.83333333333334
0.3,0.7,61,epsilon-exact-nodupe,200.16666666666666
0.3,0.7,62,random,210.53333333333333
0.3,0.7,62,coupcoll-nodupe,205.4
0.3,0.7,62,ratiocoll-nodupe,200.76666666666668
0.3,0.7,62,epsilon-exact-nodupe,213.53333333333333
0.3,0.7,63,random,213.0
0.3,0.7,63,coupcoll-nodupe,211.96666666666667
0.3,0.7,63,ratiocoll-nodupe,211.1
0.3,0.7,63,epsilon-exact-nodupe,207.36666666666667
0.3,0.7,64,random,206.6
0.3,0.7,64,coupcoll-nodupe,220.93333333333334
0.3,0.7,64,ratiocoll-nodupe,213.93333333333334
0.3,0.7,64,epsilon-exact-nodupe,211.53333333333333
0.3,0.7,65,random,217.36666666666667
0.3,0.7,65,coupcoll-nodupe,217.56666666666666
0.3,0.7,65,ratiocoll-nodupe,216.2
0.3,0.7,65,epsilon-exact-nodupe,218.86666666666667
0.3,0.7,66,random,224.7
0.3,0.7,66,coupcoll-nodupe,222.93333333333334
0.3,0.7,66,ratiocoll-nodupe,225.3
0.3,0.7,66,epsilon-exact-nodupe,223.53333333333333
0.3,0.7,67,random,225.83333333333334
0.3,0.7,67,coupcoll-nodupe,224.76666666666668
0.3,0.7,67,ratiocoll-nodupe,215.83333333333334
0.3,0.7,67,epsilon-exact-nodupe,216.73333333333332
0.3,0.7,68,random,232.4
0.3,0.7,68,coupcoll-nodupe,221.3
0.3,0.7,68,ratiocoll-nodupe,227.66666666666666
0.3,0.7,68,epsilon-exact-nodupe,224.76666666666668
0.3,0.7,69,random,229.16666666666666
0.3,0.7,69,coupcoll-nodupe,231.63333333333333
0.3,0.7,69,ratiocoll-nodupe,233.7
0.3,0.7,69,epsilon-exact-nodupe,233.86666666666667
0.3,0.7,70,random,225.7
0.3,0.7,70,coupcoll-nodupe,230.03333333333333
0.3,0.7,70,ratiocoll-nodupe,234.83333333333334
0.3,0.7,70,epsilon-exact-nodupe,240.8
0.3,0.7,71,random,240.06666666666666
0.3,0.7,71,coupcoll-nodupe,224.6
0.3,0.7,71,ratiocoll-nodupe,237.46666666666667
0.3,0.7,71,epsilon-exact-nodupe,231.9
0.3,0.7,72,random,243.46666666666667
0.3,0.7,72,coupcoll-nodupe,239.2
0.3,0.7,72,ratiocoll-nodupe,244.86666666666667
0.3,0.7,72,epsilon-exact-nodupe,239.5
0.3,0.7,73,random,237.63333333333333
0.3,0.7,73,coupcoll-nodupe,242.76666666666668
0.3,0.7,73,ratiocoll-nodupe,240.76666666666668
0.3,0.7,73,epsilon-exact-nodupe,240.23333333333332
0.3,0.7,74,random,253.43333333333334
0.3,0.7,74,coupcoll-nodupe,245.3
0.3,0.7,74,ratiocoll-nodupe,249.33333333333334
0.3,0.7,74,epsilon-exact-nodupe,245.96666666666667
0.3,0.7,75,random,242.73333333333332
0.3,0.7,75,coupcoll-nodupe,247.5
0.3,0.7,75,ratiocoll-nodupe,248.8
0.3,0.7,75,epsilon-exact-nodupe,243.7
0.3,0.7,76,random,263.03333333333336
0.3,0.7,76,coupcoll-nodupe,254.93333333333334
0.3,0.7,76,ratiocoll-nodupe,250.9
0.3,0.7,76,epsilon-exact-nodupe,249.73333333333332
0.3,0.7,77,random,265.56666666666666
0.3,0.7,77,coupcoll-nodupe,251.83333333333334
0.3,0.7,77,ratiocoll-nodupe,258.26666666666665
0.3,0.7,77,epsilon-exact-nodupe,266.1333333333333
0.3,0.7,78,random,257.4
0.3,0.7,78,coupcoll-nodupe,252.56666666666666
0.3,0.7,78,ratiocoll-nodupe,262.9
0.3,0.7,78,epsilon-exact-nodupe,262.1666666666667
0.3,0.7,79,random,263.76666666666665
0.3,0.7,79,coupcoll-nodupe,261.8666666666667
0.3,0.7,79,ratiocoll-nodupe,262.06666666666666
0.3,0.7,79,epsilon-exact-nodupe,265.76666666666665
0.3,0.7,80,random,263.56666666666666
0.3,0.7,80,coupcoll-nodupe,275.43333333333334
0.3,0.7,80,ratiocoll-nodupe,264.03333333333336
0.3,0.7,80,epsilon-exact-nodupe,265.43333333333334
0.3,0.7,81,random,276.0
0.3,0.7,81,coupcoll-nodupe,276.5
0.3,0.7,81,ratiocoll-nodupe,268.06666666666666
0.3,0.7,81,epsilon-exact-nodupe,272.76666666666665
0.3,0.7,82,random,276.2
0.3,0.7,82,coupcoll-nodupe,274.4
0.3,0.7,82,ratiocoll-nodupe,269.8333333333333
0.3,0.7,82,epsilon-exact-nodupe,267.8
0.3,0.7,83,random,283.9
0.3,0.7,83,coupcoll-nodupe,271.5
0.3,0.7,83,ratiocoll-nodupe,278.46666666666664
0.3,0.7,83,epsilon-exact-nodupe,272.1333333333333
0.3,0.7,84,random,277.2
0.3,0.7,84,coupcoll-nodupe,280.6
0.3,0.7,84,ratiocoll-nodupe,277.73333333333335
0.3,0.7,84,epsilon-exact-nodupe,282.3333333333333
0.3,0.7,85,random,279.3333333333333
0.3,0.7,85,coupcoll-nodupe,286.7
0.3,0.7,85,ratiocoll-nodupe,277.1
0.3,0.7,85,epsilon-exact-nodupe,276.56666666666666
0.3,0.7,86,random,289.3333333333333
0.3,0.7,86,coupcoll-nodupe,297.4
0.3,0.7,86,ratiocoll-nodupe,289.46666666666664
0.3,0.7,86,epsilon-exact-nodupe,284.46666666666664
0.3,0.7,87,random,286.6333333333333
0.3,0.7,87,coupcoll-nodupe,291.1666666666667
0.3,0.7,87,ratiocoll-nodupe,283.53333333333336
0.3,0.7,87,epsilon-exact-nodupe,284.73333333333335
0.3,0.7,88,random,288.06666666666666
0.3,0.7,88,coupcoll-nodupe,290.96666666666664
0.3,0.7,88,ratiocoll-nodupe,291.96666666666664
0.3,0.7,88,epsilon-exact-nodupe,288.2
0.3,0.7,89,random,292.9
0.3,0.7,89,coupcoll-nodupe,294.0
0.3,0.7,89,ratiocoll-nodupe,305.93333333333334
0.3,0.7,89,epsilon-exact-nodupe,293.0
0.3,0.7,90,random,296.0
0.3,0.7,90,coupcoll-nodupe,296.3666666666667
0.3,0.7,90,ratiocoll-nodupe,303.1666666666667
0.3,0.7,90,epsilon-exact-nodupe,302.53333333333336
0.3,0.7,91,random,303.73333333333335
0.3,0.7,91,coupcoll-nodupe,298.6333333333333
0.3,0.7,91,ratiocoll-nodupe,299.23333333333335
0.3,0.7,91,epsilon-exact-nodupe,303.96666666666664
0.3,0.7,92,random,308.2
0.3,0.7,92,coupcoll-nodupe,308.1
0.3,0.7,92,ratiocoll-nodupe,308.3333333333333
0.3,0.7,92,epsilon-exact-nodupe,308.3333333333333
0.3,0.7,93,random,321.1
0.3,0.7,93,coupcoll-nodupe,303.56666666666666
0.3,0.7,93,ratiocoll-nodupe,308.06666666666666
0.3,0.7,93,epsilon-exact-nodupe,309.8666666666667
0.3,0.7,94,random,324.3
0.3,0.7,94,coupcoll-nodupe,309.4
0.3,0.7,94,ratiocoll-nodupe,309.6
0.3,0.7,94,epsilon-exact-nodupe,318.76666666666665
0.3,0.7,95,random,321.96666666666664
0.3,0.7,95,coupcoll-nodupe,307.46666666666664
0.3,0.7,95,ratiocoll-nodupe,315.5
0.3,0.7,95,epsilon-exact-nodupe,316.2
0.3,0.7,96,random,319.43333333333334
0.3,0.7,96,coupcoll-nodupe,316.1
0.3,0.7,96,ratiocoll-nodupe,321.2
0.3,0.7,96,epsilon-exact-nodupe,319.5
0.3,0.7,97,random,323.1333333333333
0.3,0.7,97,coupcoll-nodupe,330.53333333333336
0.3,0.7,97,ratiocoll-nodupe,322.1333333333333
0.3,0.7,97,epsilon-exact-nodupe,331.03333333333336
0.3,0.7,98,random,336.46666666666664
0.3,0.7,98,coupcoll-nodupe,321.9
0.3,0.7,98,ratiocoll-nodupe,325.76666666666665
0.3,0.7,98,epsilon-exact-nodupe,324.46666666666664
0.3,0.7,99,random,328.46666666666664
0.3,0.7,99,coupcoll-nodupe,337.3666666666667
0.3,0.7,99,ratiocoll-nodupe,333.3666666666667
0.3,0.7,99,epsilon-exact-nodupe,323.56666666666666
0.3,0.7,100,random,322.43333333333334
0.3,0.7,100,coupcoll-nodupe,321.6666666666667
0.3,0.7,100,ratiocoll-nodupe,333.56666666666666
0.3,0.7,100,epsilon-exact-nodupe,325.3666666666667
0.3,0.9,0,random,125.06666666666666
0.3,0.9,0,coupcoll-nodupe,110.43333333333334
0.3,0.9,0,ratiocoll-nodupe,111.16666666666667
0.3,0.9,0,epsilon-exact-nodupe,117.3
0.3,0.9,1,random,123.83333333333333
0.3,0.9,1,coupcoll-nodupe,110.9
0.3,0.9,1,ratiocoll-nodupe,110.63333333333334
0.3,0.9,1,epsilon-exact-nodupe,117.06666666666666
0.3,0.9,2,random,122.03333333333333
0.3,0.9,2,coupcoll-nodupe,111.43333333333334
0.3,0.9,2,ratiocoll-nodupe,108.56666666666666
0.3,0.9,2,epsilon-exact-nodupe,114.53333333333333
0.3,0.9,3,random,121.33333333333333
0.3,0.9,3,coupcoll-nodupe,109.36666666666666
0.3,0.9,3,ratiocoll-nodupe,107.23333333333333
0.3,0.9,3,epsilon-exact-nodupe,113.7
0.3,0.9,4,random,121.96666666666667
0.3,0.9,4,coupcoll-nodupe,109.73333333333333
0.3,0.9,4,ratiocoll-nodupe,106.96666666666667
0.3,0.9,4,epsilon-exact-nodupe,112.7
0.3,0.9,5,random,118.1
0.3,0.9,5,coupcoll-nodupe,109.13333333333334
0.3,0.9,5,ratiocoll-nodupe,106.43333333333334
0.3,0.9,5,epsilon-exact-nodupe,110.3
0.3,0.9,6,random,117.26666666666667
0.3,0.9,6,coupcoll-nodupe,108.36666666666666
0.3,0.9,6,ratiocoll-nodupe,104.6
0.3,0.9,6,epsilon-exact-nodupe,110.0
0.3,0.9,7,random,115.1
0.3,0.9,7,coupcoll-nodupe,108.5
0.3,0.9,7,ratiocoll-nodupe,104.06666666666666
0.3,0.9,7,epsilon-exact-nodupe,110.13333333333334
0.3,0.9,8,random,113.36666666666666
0.3,0.9,8,coupcoll-nodupe,108.33333333333333
0.3,0.9,8,ratiocoll-nodupe,102.56666666666666
0.3,0.9,8,epsilon-exact-nodupe,107.96666666666667
0.3,0.9,9,random,114.66666666666667
0.3,0.9,9,coupcoll-nodupe,107.46666666666667
0.3,0.9,9,ratiocoll-nodupe,102.56666666666666
0.3,0.9,9,epsilon-exact-nodupe,108.63333333333334
0.3,0.9,10,random,114.63333333333334
0.3,0.9,10,coupcoll-nodupe,106.63333333333334
0.3,0.9,10,ratiocoll-nodupe,103.0
0.3,0.9,10,epsilon-exact-nodupe,106.13333333333334
0.3,0.9,11,random,111.9
0.3,0.9,11,coupcoll-nodupe,106.76666666666667
0.3,0.9,11,ratiocoll-nodupe,101.96666666666667
0.3,0.9,11,epsilon-exact-nodupe,104.66666666666667
0.3,0.9,12,random,108.96666666666667
0.3,0.9,12,coupcoll-nodupe,106.9
0.3,0.9,12,ratiocoll-nodupe,102.83333333333333
0.3,0.9,12,epsilon-exact-nodupe,102.63333333333334
0.3,0.9,13,random,109.76666666666667
0.3,0.9,13,coupcoll-nodupe,105.73333333333333
0.3,0.9,13,ratiocoll-nodupe,102.93333333333334
0.3,0.9,13,epsilon-exact-nodupe,102.9
0.3,0.9,14,random,107.8
0.3,0.9,14,coupcoll-nodupe,105.8
0.3,0.9,14,ratiocoll-nodupe,101.96666666666667
0.3,0.9,14,epsilon-exact-nodupe,102.43333333333334
0.3,0.9,15,random,106.0
0.3,0.9,15,coupcoll-nodupe,105.5
0.3,0.9,15,ratiocoll-nodupe,102.76666666666667
0.3,0.9,15,epsilon-exact-nodupe,103.63333333333334
0.3,0.9,16,random,106.8
0.3,0.9,16,coupcoll-nodupe,104.73333333333333
0.3,0.9,16,ratiocoll-nodupe,102.16666666666667
0.3,0.9,16,epsilon-exact-nodupe,102.6
0.3,0.9,17,random,106.93333333333334
0.3,0.9,17,coupcoll-nodupe,105.16666666666667
0.3,0.9,17,ratiocoll-nodupe,102.4
0.3,0.9,17,epsilon-exact-nodupe,102.76666666666667
0.3,0.9,18,random,106.33333333333333
0.3,0.9,18,coupcoll-nodupe,104.36666666666666
0.3,0.9,18,ratiocoll-nodupe,103.33333333333333
0.3,0.9,18,epsilon-exact-nodupe,104.06666666666666
0.3,0.9,19,random,107.3
0.3,0.9,19,coupcoll-nodupe,103.8
0.3,0.9,19,ratiocoll-nodupe,103.63333333333334
0.3,0.9,19,epsilon-exact-nodupe,104.5
0.3,0.9,20,random,108.43333333333334
0.3,0.9,20,coupcoll-nodupe,103.56666666666666
0.3,0.9,20,ratiocoll-nodupe,102.93333333333334
0.3,0.9,20,epsilon-exact-nodupe,104.83333333333333
0.3,0.9,21,random,110.7
0.3,0.9,21,coupcoll-nodupe,104.3
0.3,0.9,21,ratiocoll-nodupe,104.03333333333333
0.3,0.9,21,epsilon-exact-nodupe,107.53333333333333
0.3,0.9,22,random,116.53333333333333
0.3,0.9,22,coupcoll-nodupe,102.96666666666667
0.3,0.9,22,ratiocoll-nodupe,102.53333333333333
0.3,0.9,22,epsilon-exact-nodupe,107.76666666666667
0.3,0.9,23,random,119.33333333333333
0.3,0.9,23,coupcoll-nodupe,103.0
0.3,0.9,23,ratiocoll-nodupe,103.0
0.3,0.9,23,epsilon-exact-nodupe,110.03333333333333
0.3,0.9,24,random,120.8
0.3,0.9,24,coupcoll-nodupe,103.4
0.3,0.9,24,ratiocoll-nodupe,102.83333333333333
0.3,0.9,24,epsilon-exact-nodupe,110.2
0.3,0.9,25,random,124.96666666666667
0.3,0.9,25,coupcoll-nodupe,102.6
0.3,0.9,25,ratiocoll-nodupe,105.0
0.3,0.9,25,epsilon-exact-nodupe,112.03333333333333
0.3,0.9,26,random,129.73333333333332
0.3,0.9,26,coupcoll-nodupe,102.33333333333333
0.3,0.9,26,ratiocoll-nodupe,103.03333333333333
0.3,0.9,26,epsilon-exact-nodupe,113.33333333333333
0.3,0.9,27,random,140.13333333333333
0.3,0.9,27,coupcoll-nodupe,104.33333333333333
0.3,0.9,27,ratiocoll-nodupe,103.53333333333333
0.3,0.9,27,epsilon-exact-nodupe,116.16666666666667
0.3,0.9,28,random,135.03333333333333
0.3,0.9,28,coupcoll-nodupe,103.76666666666667
0.3,0.9,28,ratiocoll-nodupe,104.03333333333333
0.3,0.9,28,epsilon-exact-nodupe,115.6
0.3,0.9,29,random,141.8
0.3,0.9,29,coupcoll-nodupe,102.63333333333334
0.3,0.9,29,ratiocoll-nodupe,105.86666666666666
0.3,0.9,29,epsilon-exact-nodupe,120.43333333333334
0.3,0.9,30,random,161.6
0.3,0.9,30,coupcoll-nodupe,105.56666666666666
0.3,0.9,30,ratiocoll-nodupe,107.53333333333333
0.3,0.9,30,epsilon-exact-nodupe,123.86666666666666
0.3,0.9,31,random,162.53333333333333
0.3,0.9,31,coupcoll-nodupe,109.63333333333334
0.3,0.9,31,ratiocoll-nodupe,108.8
0.3,0.9,31,epsilon-exact-nodupe,121.23333333333333
0.3,0.9,32,random,160.63333333333333
0.3,0.9,32,coupcoll-nodupe,107.43333333333334
0.3,0.9,32,ratiocoll-nodupe,114.1
0.3,0.9,32,epsilon-exact-nodupe,131.8
0.3,0.9,33,random,161.5
0.3,0.9,33,coupcoll-nodupe,113.1
0.3,0.9,33,ratiocoll-nodupe,116.03333333333333
0.3,0.9,33,epsilon-exact-nodupe,127.9
0.3,0.9,34,random,158.13333333333333
0.3,0.9,34,coupcoll-nodupe,117.16666666666667
0.3,0.9,34,ratiocoll-nodupe,112.0
0.3,0.9,34,epsilon-exact-nodupe,133.83333333333334
0.3,0.9,35,random,177.86666666666667
0.3,0.9,35,coupcoll-nodupe,118.53333333333333
0.3,0.9,35,ratiocoll-nodupe,120.66666666666667
0.3,0.9,35,epsilon-exact-nodupe,132.3
0.3,0.9,36,random,186.93333333333334
0.3,0.9,36,coupcoll-nodupe,123.6
0.3,0.9,36,ratiocoll-nodupe,119.5
0.3,0.9,36,epsilon-exact-nodupe,142.53333333333333
0.3,0.9,37,random,183.03333333333333
0.3,0.9,37,coupcoll-nodupe,123.0
0.3,0.9,37,ratiocoll-nodupe,122.5
0.3,0.9,37,epsilon-exact-nodupe,145.86666666666667
0.3,0.9,38,random,186.53333333333333
0.3,0.9,38,coupcoll-nodupe,128.5
0.3,0.9,38,ratiocoll-nodupe,126.4
0.3,0.9,38,epsilon-exact-nodupe,147.46666666666667
0.3,0.9,39,random,207.0
0.3,0.9,39,coupcoll-nodupe,135.13333333333333
0.3,0.9,39,ratiocoll-nodupe,128.23333333333332
0.3,0.9,39,epsilon-exact-nodupe,156.13333333333333
0.3,0.9,40,random,202.96666666666667
0.3,0.9,40,coupcoll-nodupe,135.6
0.3,0.9,40,ratiocoll-nodupe,132.33333333333334
0.3,0.9,40,epsilon-exact-nodupe,149.2
0.3,0.9,41,random,204.9
0.3,0.9,41,coupcoll-nodupe,136.43333333333334
0.3,0.9,41,ratiocoll-nodupe,134.26666666666668
0.3,0.9,41,epsilon-exact-nodupe,158.73333333333332
0.3,0.9,42,random,215.6
0.3,0.9,42,coupcoll-nodupe,140.33333333333334
0.3,0.9,42,ratiocoll-nodupe,137.96666666666667
0.3,0.9,42,epsilon-exact-nodupe,167.46666666666667
0.3,0.9,43,random,204.93333333333334
0.3,0.9,43,coupcoll-nodupe,138.46666666666667
0.3,0.9,43,ratiocoll-nodupe,145.36666666666667
0.3,0.9,43,epsilon-exact-nodupe,167.66666666666666
0.3,0.9,44,random,219.93333333333334
0.3,0.9,44,coupcoll-nodupe,136.03333333333333
0.3,0.9,44,ratiocoll-nodupe,143.13333333333333
0.3,0.9,44,epsilon-exact-nodupe,166.6
0.3,0.9,45,random,226.7
0.3,0.9,45,coupcoll-nodupe,148.53333333333333
0.3,0.9,45,ratiocoll-nodupe,154.0
0.3,0.9,45,epsilon-exact-nodupe,175.33333333333334
0.3,0.9,46,random,228.33333333333334
0.3,0.9,46,coupcoll-nodupe,157.73333333333332
0.3,0.9,46,ratiocoll-nodupe,151.13333333333333
0.3,0.9,46,epsilon-exact-nodupe,174.2
0.3,0.9,47,random,232.03333333333333
0.3,0.9,47,coupcoll-nodupe,150.2
0.3,0.9,47,ratiocoll-nodupe,157.76666666666668
0.3,0.9,47,epsilon-exact-nodupe,184.46666666666667
0.3,0.9,48,random,229.66666666666666
0.3,0.9,48,coupcoll-nodupe,165.26666666666668
0.3,0.9,48,ratiocoll-nodupe,154.73333333333332
0.3,0.9,48,epsilon-exact-nodupe,180.56666666666666
0.3,0.9,49,random,258.1666666666667
0.3,0.9,49,coupcoll-nodupe,161.33333333333334
0.3,0.9,49,ratiocoll-nodupe,158.13333333333333
0.3,0.9,49,epsilon-exact-nodupe,184.13333333333333
0.3,0.9,50,random,251.23333333333332
0.3,0.9,50,coupcoll-nodupe,158.93333333333334
0.3,0.9,50,ratiocoll-nodupe,167.0
0.3,0.9,50,epsilon-exact-nodupe,191.23333333333332
0.3,0.9,51,random,255.43333333333334
0.3,0.9,51,coupcoll-nodupe,167.93333333333334
0.3,0.9,51,ratiocoll-nodupe,169.0
0.3,0.9,51,epsilon-exact-nodupe,200.23333333333332
0.3,0.9,52,random,255.36666666666667
0.3,0.9,52,coupcoll-nodupe,169.56666666666666
0.3,0.9,52,ratiocoll-nodupe,175.83333333333334
0.3,0.9,52,epsilon-exact-nodupe,199.1
0.3,0.9,53,random,269.53333333333336
0.3,0.9,53,coupcoll-nodupe,175.86666666666667
0.3,0.9,53,ratiocoll-nodupe,177.33333333333334
0.3,0.9,53,epsilon-exact-nodupe,206.3
0.3,0.9,54,random,273.26666666666665
0.3,0.9,54,coupcoll-nodupe,184.16666666666666
0.3,0.9,54,ratiocoll-nodupe,177.6
0.3,0.9,54,epsilon-exact-nodupe,204.4
0.3,0.9,55,random,269.76666666666665
0.3,0.9,55,coupcoll-nodupe,186.36666666666667
0.3,0.9,55,ratiocoll-nodupe,180.33333333333334
0.3,0.9,55,epsilon-exact-nodupe,208.76666666666668
0.3,0.9,56,random,277.4
0.3,0.9,56,coupcoll-nodupe,186.36666666666667
0.3,0.9,56,ratiocoll-nodupe,187.83333333333334
0.3,0.9,56,epsilon-exact-nodupe,221.63333333333333
0.3,0.9,57,random,285.1333333333333
0.3,0.9,57,coupcoll-nodupe,191.66666666666666
0.3,0.9,57,ratiocoll-nodupe,191.93333333333334
0.3,0.9,57,epsilon-exact-nodupe,220.5
0.3,0.9,58,random,299.1
0.3,0.9,58,coupcoll-nodupe,192.5
0.3,0.9,58,ratiocoll-nodupe,190.96666666666667
0.3,0.9,58,epsilon-exact-nodupe,222.66666666666666
0.3,0.9,59,random,305.2
0.3,0.9,59,coupcoll-nodupe,194.43333333333334
0.3,0.9,59,ratiocoll-nodupe,194.1
0.3,0.9,59,epsilon-exact-nodupe,226.06666666666666
0.3,0.9,60,random,302.7
0.3,0.9,60,coupcoll-nodupe,200.26666666666668
0.3,0.9,60,ratiocoll-nodupe,203.96666666666667
0.3,0.9,60,epsilon-exact-nodupe,230.33333333333334
0.3,0.9,61,random,304.46666666666664
0.3,0.9,61,coupcoll-nodupe,198.96666666666667
0.3,0.9,61,ratiocoll-nodupe,202.76666666666668
0.3,0.9,61,epsilon-exact-nodupe,232.66666666666666
0.3,0.9,62,random,311.3666666666667
0.3,0.9,62,coupcoll-nodupe,208.9
0.3,0.9,62,ratiocoll-nodupe,204.8
0.3,0.9,62,epsilon-exact-nodupe,242.46666666666667
0.3,0.9,63,random,312.7
0.3,0.9,63,coupcoll-nodupe,206.06666666666666
0.3,0.9,63,ratiocoll-nodupe,211.76666666666668
0.3,0.9,63,epsilon-exact-nodupe,242.23333333333332
0.3,0.9,64,random,305.3666666666667
